m/z,RT [min],Name,Tags,Formula,MS/MS Verified,Annot. Source: mzCloud Search,Annot. Source: mzVault Search,Annot. Source: ChemSpider Search,Annot. Source: MassList Search,Annot. DeltaMass [ppm],Calc. MW,Area (Max.),Mass List Match: Endogenous Metabolites database 4400 compounds,Mass List Match: CD_MassList_RP_V1,MS2,Reference Ion,Blank 01,Blank 02,QC 01 RP Pos,QC 02 RP Pos,Foston_In_1-A_Met_LC_RP_Pos(F3),Foston_In_1-B_Met_LC_RP_Pos(F4),Foston_In_1-C_Met_LC_RP_Pos(F5),Foston_In_1-D_Met_LC_RP_Pos(F6),Foston_In_1-E_Met_LC_RP_Pos(F7),Foston_In_1-F_Met_LC_RP_Pos(F8),Foston_In_1-G_Met_LC_RP_Pos(F9),Foston_In_1-H_Met_LC_RP_Pos(F10),Foston_In_1-I_Met_LC_RP_Pos(F11),Foston_In_1-J_Met_LC_RP_Pos(F12),Foston_In_1-K_Met_LC_RP_Pos(F13),Foston_In_1-L_Met_LC_RP_Pos(F14),Foston_In_4-A_Met_LC_RP_Pos(F15),Foston_In_4-B_Met_LC_RP_Pos(F16),Foston_In_4-C_Met_LC_RP_Pos(F17),Foston_In_4-D_Met_LC_RP_Pos(F18),Foston_In_4-E_Met_LC_RP_Pos(F19),Foston_In_4-F_Met_LC_RP_Pos(F20),Foston_In_4-G_Met_LC_RP_Pos(F21),Foston_In_4-H_Met_LC_RP_Pos(F22),Foston_In_4-I_Met_LC_RP_Pos(F23),Foston_In_4-J_Met_LC_RP_Pos(F24),Foston_In_4-K_Met_LC_RP_Pos(F25),Foston_In_4-L_Met_LC_RP_Pos(F26)
279.10019,1.504,mz_279.1002 RT_1.5,MS2 available,,,No results,No results,No results,No results,,261.06637,357197152,No matches found,No matches found,DDA for preferred ion,[M+NH4]+1,12257.61224,11886.38516,52249.49318,55625.92579,357197152,315072291,290163345.2,207584794.1,199277974.1,154620365.2,144611037.2,132126255.6,153167638.6,55569874.88,54917061.77,46923692.16,278813811.6,349639746.6,282565275.2,192664166.8,200498537.3,210919782.8,136782193.8,122728446.4,90049121.61,141430953.6,177189699.5,130140861.5
279.1179,0.963,mz_279.1179 RT_0.96,MS2 available,,,No results,No results,Unused,No results,,261.08406,2659559.552,No matches found,No matches found,DDA for other ion,[M+NH4]+1,8127.048613,7757.360908,111606.1956,108481.0429,1945586.935,1594857.644,2659559.552,314343.6899,247601.9152,643507.4077,168431.082,174029.3812,168735.3151,176868.2493,194288.3366,183708.0496,161966.3694,175295.9546,163342.6477,166205.994,170064.4114,159986.266,162053.875,151555.3877,140936.9163,177021.7349,187002.8547,180977.1174
280.1035,1.504,mz_280.1035 RT_1.5,MS2 available,C11 H13 N5 O4,,No results,No results,Full match,No results,-1.91,279.09622,38232154.65,No matches found,No matches found,DDA for preferred ion,[M+H]+1,12057.96958,11692.78877,51398.49322,54719.93307,38232154.65,33778318.04,31081761.44,22225075.65,21416147.76,16594333.3,14982277.79,13933307.12,16191348.67,5665689.457,5619678.632,4814617.286,30229004.27,36994285.73,30607310.29,20139769.18,21117291.01,22568346.96,14470591.91,12874421.14,9368168.395,14802518.52,18475178.2,13412380.89
280.13619,6.273,mz_280.1362 RT_6.27,MS2 available,,,No results,No results,No results,No results,,279.12892,2592876.151,No matches found,No matches found,DDA for preferred ion,[M+H]+1,6780.754626,6847.057949,23438.0576,25216.51465,2525394.266,1945959.194,2399813.688,1311554.597,1622694.36,1391615.187,2249124.88,2016026.204,2301251.152,1802354.46,1282778.906,1347792.067,2592876.151,2378893.9,2382684.113,1438499.345,2042561.546,1242892.158,1708618.904,1371235.137,1247172.041,1020246.211,1569274.796,1163641.941
281.24719,8.392,mz_281.2472 RT_8.39,MS2 available,C18 H32 O2,,Invalid mass,No results,Partial match,Full match,-1.14,280.23991,405331.16,Multiple matches found,No matches found,DDA for preferred ion,[M+H]+1,10723.9863,11388.6774,12940.79625,12801.76155,11240.60986,11363.6808,11712.87297,11229.93898,11485.66975,11618.06845,21141.7225,21802.46309,43499.59755,396514.4155,180311.38,405331.16,11743.13081,10947.82388,11382.46647,11457.216,63945.02625,11295.06749,150573.0596,154252.918,142842.2934,362443.4876,180058.0682,230857.8478
281.96901,1.328,mz_281.969 RT_1.33,MS2 available,,,No results,No results,Unused,No results,,298.97231,1468265.804,No matches found,No matches found,DDA for other ion,[M+H-H2O]+1,7937.434669,7999.0499,27820.39214,29330.06187,14570.64528,13385.03989,12782.95082,10660.53743,16972.56663,10666.75609,98763.1313,9379.306931,355287.9026,9913.828423,914098.6275,164895.7088,8784.173682,9280.118006,8874.704306,9462.8969,9549.617648,9333.944892,9127.311488,9620.002859,8738.504381,1105552.006,1164186.85,1468265.804
283.11464,5.543,mz_283.1146 RT_5.54,MS2 available,C10 H14 N6 O4,,No results,No results,Full match,No results,-1.04,282.10736,2548995.035,No matches found,No matches found,DDA for preferred ion,[M+H]+1,92892.79712,157639.7364,2548995.035,2438520.903,942909.7431,826592.3283,734521.7514,858368.1838,1777332.409,1575396.826,1237274.493,1187808.951,1114390.69,965746.2206,1087839.588,752026.3863,463638.464,915193.8821,568742.0675,593624.2902,1073605.821,851630.931,774310.5524,960879.9883,890786.9691,664218.0999,679989.8206,1046383.606
283.11483,5.293,mz_283.1148 RT_5.29,MS2 available,C10 H14 N6 O4,,No results,No results,Full match,No results,-0.34,282.10756,5168555.196,No matches found,No matches found,DDA for preferred ion,[M+H]+1,43635.09695,1666172.933,5168555.196,4243206.959,1437688.519,1236549.761,1854626.332,1139128.434,2472266.218,2289641.179,893911.7723,832416.7407,718550.4137,953289.4792,851077.0572,652500.9476,434045.9019,976555.7811,462257.5933,600419.3806,524857.0164,615104.885,345373.3505,554722.7581,539601.883,531593.0164,918997.7907,906572.1784
283.12574,2.658,mz_283.1257 RT_2.66,MS2 available,,,No results,No results,No results,No results,,282.11846,2820754.027,No matches found,No matches found,DDA for preferred ion,[M+H]+1,25240.12412,25883.97473,21971.45038,22970.26454,317841.0202,283205.2146,350163.171,96964.92568,126769.6395,57243.84248,376000.7711,195595.0613,275728.4934,2022678.423,1547228.951,1635602.573,304904.3588,580549.6005,421291.7068,1445877.405,1750822.618,1622092.217,105162.0321,296030.1702,134446.8236,2188106.728,2820754.027,1668395.736
283.12586,2.971,mz_283.1259 RT_2.97,MS2 available,,,Unused,No results,No results,No results,,282.11858,2913614.267,No matches found,No matches found,DDA for preferred ion,[M+H]+1,20637.84277,21142.04513,51812.52222,59254.97071,2591588.892,2913614.267,2333400.108,1558648.324,1659502.224,1061757.873,167993.9428,60067.60472,89609.42549,21883.09714,22133.41075,21782.4946,163144.5354,474089.9064,338455.3139,99677.67321,88625.77222,104097.7853,40715.99571,79984.52026,57050.19543,41084.81477,32886.6846,22238.92515
284.05242,1.15,mz_284.0524 RT_1.15,MS2 available,,,No results,No results,Unused,Unused,,301.05572,2526647.414,Multiple matches found,No matches found,DDA for other ion,[M+H-H2O]+1,17467.95446,17257.50898,53690.64221,44056.06607,530708.0692,466312.4099,560776.6442,225652.3516,358339.188,342073.5256,2526647.414,2021523.455,1756364.289,962864.7455,929772.9208,878970.6099,1122295.907,1264106.372,1341637.325,410965.5215,505859.4142,438905.4124,482960.4839,422039.9462,504513.0844,640967.2889,981070.1421,695407.4359
284.20621,1.845,mz_284.2062 RT_1.85,MS2 available,,,No results,No results,No results,No results,,283.19894,1206315.496,No matches found,No matches found,DDA for preferred ion,[M+H]+1,16456.61834,16762.13924,43235.23124,76129.01097,184888.8623,327550.1044,259762.4719,157472.9348,42937.1022,188227.2595,148625.0327,283724.1707,228822.4234,154298.1196,207046.5936,352514.8114,1035893.587,1202849.942,951118.6341,859833.6229,743299.0178,1074962.749,853843.016,906688.2152,757041.0344,1206315.496,982281.1211,872100.4952
285.11171,7.999,mz_285.1117 RT_8,MS2 available,,,Unused,No results,Unused,No results,,284.10443,969391.9032,No matches found,No matches found,DDA for preferred ion,[M+H]+1,7366.368538,7815.306453,23302.5504,42603.97586,78343.3556,31991.07816,46327.71649,66804.49782,82676.87959,33208.03001,969391.9032,653992.4219,683418.9205,866581.7569,730102.9872,958162.2488,7581.220151,7643.367268,7640.824263,7787.693925,7661.634744,7650.0736,7841.429044,8017.367446,7974.284092,649127.2463,776413.6649,569222.732
285.11184,7.072,mz_285.1118 RT_7.07,MS2 available,C17 H16 O4,,Full match,No results,Partial match,No results,-1.03,284.10457,463941.6156,No matches found,No matches found,DDA for preferred ion,[M+H]+1,9035.399938,9288.284885,186353.9187,143109.0742,394936.6131,314842.8232,368478.3704,436753.7377,463941.6156,414983.3844,9209.932816,9257.475384,9391.762461,9346.05144,9510.19377,9417.173194,9689.737768,9301.207691,9431.44788,9285.006551,9289.829598,9286.754213,9454.45313,9441.991835,9360.394646,9390.713957,9340.103198,9268.516941
287.12735,8.241,mz_287.1274 RT_8.24,MS2 available,C17 H18 O4,,No results,No results,Partial match,Full match,-1.53,286.12007,1523226.369,Single match found,No matches found,DDA for preferred ion,[M+H]+1,7607.0634,7711.967361,12621.90948,14330.37935,26494.66994,31111.13629,24652.43003,27986.1655,23021.55105,9210.932575,1523226.369,1054291.681,1360172.664,1275204.559,1233412.048,1335202.963,7850.748417,7652.536807,7994.734528,7816.244329,7854.786808,7734.977745,7751.001196,8032.973675,8276.691393,982955.5572,1180007.705,1042706.4
289.07118,6.815,mz_289.0712 RT_6.82,MS2 available,,,No results,No results,Unused,No results,,266.08199,14756227.23,No matches found,No matches found,DDA for other ion,[M+Na]+1,6910.516627,7001.406421,13490048.45,14756227.23,69226.44171,57068.50859,63891.01332,50251.05698,70928.84175,49539.14698,110606.612,100287.1803,62094.34702,55398.29608,75072.20401,103589.1015,106743.2711,110266.3093,94571.03541,122089.318,90441.24539,125314.9296,132996.3326,107927.0235,137319.9138,153519.6042,143748.4379,133992.11
289.10679,6.88,mz_289.1068 RT_6.88,MS2 available,C16 H16 O5,,No results,No results,Not the top hit,Full match,-0.93,288.09951,5799235.62,Multiple matches found,No matches found,DDA for preferred ion,[M+H]+1,6812.552167,7212.439871,185653.1083,9689.47958,5341723.58,5278853.766,4955041.166,5543034.633,5799235.62,5228659.922,7469.071634,43355.20977,38935.52983,7430.850687,7618.670616,62412.87313,7442.790832,7568.148129,7172.808024,7543.679847,7573.10797,7454.476096,7462.96399,7445.664164,7233.626106,7547.033062,7444.657822,7133.68835
289.12766,6.845,mz_289.1277 RT_6.85,MS2 available,C10 H12 N10 O,,No results,No results,No results,No results,2.86,288.12038,1169095.275,No matches found,No matches found,DDA for preferred ion,[M+H]+1,9662.404827,9917.052411,15883.23859,15058.67163,495092.8172,336761.2641,357831.5119,325426.1716,336210.3264,330060.373,440061.5937,346092.7179,415778.6201,526212.2952,406355.868,460547.2607,879145.4689,1169095.275,627858.1604,395762.5024,430333.5631,439093.4156,236608.338,226378.4116,124082.6064,295190.4759,426772.6508,307793.4193
289.14312,8.029,mz_289.1431 RT_8.03,MS2 available,,,No results,No results,Unused,Unused,,288.1358,638139.4871,Single match found,No matches found,DDA for preferred ion,[M+H]+1,7159.158543,7451.438423,8123.63234,8214.721052,571407.6679,549443.231,533290.4877,568571.0433,638139.4871,584377.1401,8461.433371,7674.706503,8071.871559,8102.358125,8240.333857,7822.055925,7440.039418,7739.659322,7521.764963,7461.985386,7393.622999,7540.49623,7293.230986,7768.789345,7699.02878,7234.225371,8320.970067,8332.604507
289.1641,6.661,mz_289.1641 RT_6.66,MS2 available,,,No results,No results,No results,No results,,288.15685,775012.8315,No matches found,No matches found,DDA for preferred ion,[M+H]+1,9406.406304,9712.024988,38528.28634,53865.64627,277560.4916,199155.2957,215260.5281,257981.1065,242021.7775,203356.7749,775012.8315,713238.0904,752409.382,657881.6338,643200.5439,592551.3526,541368.1519,661189.2539,440125.5594,498138.9157,449808.2883,463498.3389,474272.8753,386480.4729,308715.4284,486063.0972,601366.4249,481189.6569
289.16411,6.844,mz_289.1641 RT_6.84,MS2 available,,,No results,No results,No results,No results,,288.15685,1212133.369,No matches found,No matches found,DDA for preferred ion,[M+H]+1,9791.1013,10049.14061,19478.93425,15259.2426,556776.3344,404255.4173,406847.6569,355677.3621,403581.7284,374218.5832,657203.5066,540922.2225,615930.0157,681986.1231,534665.7958,584779.4307,921576.2437,1212133.369,738808.0586,454290.4329,545265.2557,527713.038,362426.6827,346700.2601,251863.0946,385299.9266,546738.948,446283.7795
289.16417,8.227,mz_289.1642 RT_8.23,MS2 available,,,No results,No results,No results,No results,,288.15695,254783.712,No matches found,No matches found,DDA for other ion,[M+H]+1,8590.597005,9191.044467,18118.25666,16183.18495,227064.8379,254783.712,219187.0704,214638.3374,184300.4284,204560.7881,120381.3057,108001.695,133851.0657,162284.1119,219251.0032,104223.5487,99874.31431,96992.13078,99976.27032,123798.7847,117194.0672,104966.9658,102190.39,109321.2322,95593.26416,123523.4152,89564.51642,120621.0014
289.17548,5.655,mz_289.1755 RT_5.66,MS2 available,,,No results,No results,No results,No results,,288.1682,627874.3611,No matches found,No matches found,DDA for preferred ion,[M+H]+1,6034.237425,6222.514423,54616.15326,54668.61524,573149.3357,542650.8947,536406.2172,595189.4428,627874.3611,371178.4724,7102.504751,6857.620466,6561.719821,7042.961061,6865.169454,6887.92447,6760.11282,6752.539311,6677.940506,6543.272673,6553.412781,6489.717259,6466.82045,6728.633496,6327.428265,6857.469437,6821.166278,6656.568372
289.27328,11.471,mz_289.2733 RT_11.47,MS2 available,,,Unused,No results,No results,No results,,288.26597,470372.0423,No matches found,No matches found,DDA for other ion,[M+H]+1,63692.82342,19418.88131,17897.63636,16645.62718,393752.9612,282761.1754,443081.1516,470372.0423,351940.6786,238746.8283,304373.8796,199548.8589,336241.8651,293016.1641,301797.2964,452953.1438,263921.8208,222301.2732,196211.3157,139529.6059,296542.1936,216376.0656,402182.3279,204189.8482,261504.5276,325677.0982,253637.1524,397911.3791
290.84626,0.898,mz_290.8463 RT_0.9,MS2 available,,,No results,No results,No results,No results,,289.83898,94026017.45,No matches found,No matches found,DDA for preferred ion,[M+H]+1,6455.702783,6271.223973,72865.00556,110281.8089,70777835.36,72090375.74,74950412.12,72763534.68,72894200.42,64909230.17,78044159.58,79268085.99,64206139.88,52985399.95,58481567.96,62351047.63,78307160.72,94026017.45,79000046.78,72059606,66298485.29,67242645.03,70348219.29,68349053.37,59539107.78,60094386.26,55192682.65,62804680.22
291.12235,6.956,mz_291.1224 RT_6.96,MS2 available,C16 H18 O5,,No results,No results,Full match,No results,-1.17,290.11508,2195321.74,No matches found,No matches found,DDA for preferred ion,[M+H]+1,6513.352419,6500.979189,51971.41702,74589.31299,2195321.74,1648074.393,1732699.628,1485796.288,1624353.776,1556165.724,6856.898461,6549.799872,6927.769852,6706.294385,6697.030565,6771.452892,6615.264651,7062.294838,7108.680996,6681.082911,6882.237199,7017.711496,6950.33418,6688.577284,6726.349407,6614.001142,6760.803039,6717.245491
291.25255,10.274,mz_291.2526 RT_10.27,MS2 available,,,No results,No results,No results,No results,,290.24522,996128.0837,No matches found,No matches found,DDA for preferred ion,[M+H]+1,131064.2623,155402.294,191385.087,210288.7683,910329.9397,808832.3123,990943.6169,847483.3379,996128.0837,818839.0825,738943.8974,833505.7223,938360.7046,907030.4284,962715.0234,902135.0833,661395.1654,625745.2064,584285.3746,681471.1116,661465.0975,606522.5688,740063.3259,736867.6112,768500.5177,767579.4545,747490.655,758684.802
291.9062,1.079,mz_291.9062 RT_1.08,MS2 available,,,No results,No results,No results,No results,,290.89893,2512423.25,No matches found,No matches found,DDA for preferred ion,[M+H]+1,16937.46006,15000.60699,56956.4103,56848.58139,1694074.876,1786408.408,1765606.862,1279031.596,1344099.121,1482263.214,1318969.304,1323077.727,1125848.397,1445450.163,916785.5569,1219820.838,1482753.822,901308.3775,1002645.663,1130844.656,1090098.442,1189150.652,1161931.221,2003456.738,2512423.25,981245.6078,1478978.244,1473114.676
293.09921,5.036,mz_293.0992 RT_5.04,MS2 available,C10 H10 N10,,No results,No results,No results,No results,3.91,270.11005,1727300.52,No matches found,No matches found,DDA for preferred ion,[M+Na]+1,10444.46223,10630.56383,11620.83881,11797.96437,122157.9313,54275.46557,99925.96188,1692097.455,1707852.021,1727300.52,11599.86545,11789.94994,11580.30825,12024.00431,11753.67389,11645.01365,11622.57467,11735.60421,11513.34464,11527.84406,11535.06317,11533.57097,11306.00381,11033.45514,11170.5929,11530.67516,11816.07787,11757.13786
293.17425,10.386,mz_293.1743 RT_10.39,MS2 available,,,Unused,No results,Unused,No results,,292.16697,350007.6405,No matches found,No matches found,DDA for preferred ion,[M+H]+1,70429.61423,101616.9452,116454.6451,64899.17852,294031.391,230989.674,284548.7347,286974.6524,237163.8554,252113.6772,266356.3996,273323.2667,230856.6354,304578.6921,242978.8583,237961.823,249613.1326,280713.7903,350007.6405,261904.4797,326554.602,244700.9405,270824.7339,286450.2413,291400.1626,254082.8202,255730.0363,239084.0012
295.09459,0.976,mz_295.0946 RT_0.98,MS2 available,C10 H18 N2 O6 S,,No results,No results,Full match,No results,-4.22,294.08731,2856233.014,No matches found,No matches found,DDA for preferred ion,[M+H]+1,11522.44163,7365.726117,104687.4936,107005.1072,1246396.142,1223028.799,976402.5756,370423.4053,385380.1902,463066.3858,1021860.053,913406.2362,1120413.321,174461.8734,341498.9316,224568.0603,608443.0259,844537.6465,608295.7201,2202017.976,1914466.693,2856233.014,2148900.278,2044766.681,2048626.766,1062103.349,971113.3582,797919.9325
295.11476,5.053,mz_295.1148 RT_5.05,MS2 available,,,Unused,No results,Unused,No results,,294.10748,4827052.387,No matches found,No matches found,DDA for preferred ion,[M+H]+1,15085.46608,57952.78893,4827052.387,4550415.121,2369880.806,2218405.167,2291586.164,2435709.846,2527710.927,2258534.335,890104.3938,891405.0619,848509.1236,1067817.423,889663.5687,972281.2917,871434.1077,1069540.101,888736.2191,875534.0809,1016245.412,807021.3669,828768.4811,881994.6299,815545.564,931809.8554,994918.522,875593.3152
295.11484,5.055,mz_295.1148 RT_5.06,MS2 available,,,Unused,No results,No results,No results,,272.12563,4827052.387,No matches found,No matches found,DDA for other ion,[M+Na]+1,15660.61418,57952.78893,4827052.387,4550415.121,2369880.806,2218405.167,2291586.164,2435709.846,2527710.927,2258534.335,890104.3938,891405.0619,848509.1236,1067817.423,889663.5687,972281.2917,871434.1077,1069540.101,888736.2191,875534.0809,1016245.412,807021.3669,828768.4811,881994.6299,815545.564,931809.8554,994918.522,875593.3152
295.11491,5.387,mz_295.1149 RT_5.39,MS2 available,C10 H18 N2 O8,,No results,No results,Full match,No results,4.47,294.10763,2880917.298,No matches found,No matches found,No MS2,[M+H]+1,44493.61521,153115.0596,2880917.298,1754613.668,939409.8279,779912.9944,720956.1475,1451654.76,1051722.591,1116472.889,574108.1128,378832.3943,395503.086,340346.2339,371395.9296,434183.9942,304772.6587,288562.7602,662704.6192,434737.4286,362761.8514,372695.005,270764.1579,275364.8155,381647.5306,313845.9985,353916.3994,382245.59
295.12842,3.366,mz_295.1284 RT_3.37,MS2 available,,,Unused,No results,Unused,No results,,294.12114,94724232.22,No matches found,No matches found,DDA for preferred ion,[M+H]+1,26746.29926,26874.05126,109837.6694,117674.2796,27114914.8,23811955.18,22710745.88,7351144.529,6102426.928,5214543.834,30627868.42,12345064.43,16961950.56,25615403.92,40074968.72,33478924.29,2031721.278,2891732.671,1952111.282,62883763.73,74068792.89,68187452.82,5807604.291,6291044.407,3911374.494,74327845.44,94724232.22,59910324.98
296.16996,4.415,mz_296.17 RT_4.42,MS2 available,,,No results,No results,No results,No results,,278.13612,6699926.653,No matches found,No matches found,DDA for other ion,[M+NH4]+1,26931.50466,26611.30807,28146.5198,28665.87842,3618676.206,3813863.863,3596978.441,4692983.859,4022547.298,4543594.6,4946714.789,4924033.792,4265265.737,3999970.466,4410930.208,4663219.125,5624523.362,6047204.684,5300563.281,5741671.178,6233687.566,4876778.157,5685587.772,6699926.653,5553177.841,5108623.303,5902926.063,5731156.438
